"","TCGA-3L-AA1B","TCGA-4N-A93T","TCGA-4T-AA8H","TCGA-5M-AAT4","TCGA-5M-AAT5","TCGA-5M-AAT6","TCGA-5M-AATA","TCGA-5M-AATE","TCGA-A6-2671","TCGA-A6-2672","TCGA-A6-2674","TCGA-A6-2675","TCGA-A6-2676","TCGA-A6-2677","TCGA-A6-2678","TCGA-A6-2679","TCGA-A6-2680","TCGA-A6-2681","TCGA-A6-2682","TCGA-A6-2683","TCGA-A6-2684","TCGA-A6-2685","TCGA-A6-2686","TCGA-A6-3807","TCGA-A6-3808","TCGA-A6-3809","TCGA-A6-3810","TCGA-A6-4105","TCGA-A6-4107","TCGA-A6-5656","TCGA-A6-5657","TCGA-A6-5659","TCGA-A6-5660","TCGA-A6-5661","TCGA-A6-5662","TCGA-A6-5664","TCGA-A6-5665","TCGA-A6-5666","TCGA-A6-5667","TCGA-A6-6137","TCGA-A6-6138","TCGA-A6-6140","TCGA-A6-6141","TCGA-A6-6142","TCGA-A6-6648","TCGA-A6-6649","TCGA-A6-6650","TCGA-A6-6651","TCGA-A6-6652","TCGA-A6-6653","TCGA-A6-6654","TCGA-A6-6780","TCGA-A6-6781","TCGA-A6-6782","TCGA-A6-A565","TCGA-A6-A566","TCGA-A6-A567","TCGA-A6-A56B","TCGA-A6-A5ZU","TCGA-AA-3488","TCGA-AA-3489","TCGA-AA-3492","TCGA-AA-3494","TCGA-AA-3495","TCGA-AA-3496","TCGA-AA-3502","TCGA-AA-3506","TCGA-AA-3509","TCGA-AA-3510","TCGA-AA-3511","TCGA-AA-3514","TCGA-AA-3516","TCGA-AA-3517","TCGA-AA-3518","TCGA-AA-3519","TCGA-AA-3520","TCGA-AA-3521","TCGA-AA-3522","TCGA-AA-3524","TCGA-AA-3525","TCGA-AA-3526","TCGA-AA-3527","TCGA-AA-3529","TCGA-AA-3530","TCGA-AA-3531","TCGA-AA-3532","TCGA-AA-3534","TCGA-AA-3538","TCGA-AA-3542","TCGA-AA-3543","TCGA-AA-3544","TCGA-AA-3548","TCGA-AA-3549","TCGA-AA-3552","TCGA-AA-3553","TCGA-AA-3554","TCGA-AA-3555","TCGA-AA-3556","TCGA-AA-3560","TCGA-AA-3561","TCGA-AA-3562","TCGA-AA-3655","TCGA-AA-3660","TCGA-AA-3662","TCGA-AA-3663","TCGA-AA-3664","TCGA-AA-3666","TCGA-AA-3667","TCGA-AA-3672","TCGA-AA-3673","TCGA-AA-3675","TCGA-AA-3678","TCGA-AA-3679","TCGA-AA-3680","TCGA-AA-3681","TCGA-AA-3684","TCGA-AA-3685","TCGA-AA-3688","TCGA-AA-3692","TCGA-AA-3693","TCGA-AA-3696","TCGA-AA-3697","TCGA-AA-3710","TCGA-AA-3712","TCGA-AA-3713","TCGA-AA-3715","TCGA-AA-3811","TCGA-AA-3812","TCGA-AA-3814","TCGA-AA-3815","TCGA-AA-3818","TCGA-AA-3819","TCGA-AA-3821","TCGA-AA-3831","TCGA-AA-3833","TCGA-AA-3837","TCGA-AA-3841","TCGA-AA-3842","TCGA-AA-3844","TCGA-AA-3845","TCGA-AA-3846","TCGA-AA-3848","TCGA-AA-3850","TCGA-AA-3851","TCGA-AA-3852","TCGA-AA-3854","TCGA-AA-3855","TCGA-AA-3856","TCGA-AA-3858","TCGA-AA-3860","TCGA-AA-3861","TCGA-AA-3862","TCGA-AA-3864","TCGA-AA-3866","TCGA-AA-3867","TCGA-AA-3869","TCGA-AA-3870","TCGA-AA-3872","TCGA-AA-3875","TCGA-AA-3877","TCGA-AA-3930","TCGA-AA-3939","TCGA-AA-3941","TCGA-AA-3947","TCGA-AA-3949","TCGA-AA-3950","TCGA-AA-3952","TCGA-AA-3955","TCGA-AA-3956","TCGA-AA-3966","TCGA-AA-3968","TCGA-AA-3970","TCGA-AA-3971","TCGA-AA-3972","TCGA-AA-3973","TCGA-AA-3975","TCGA-AA-3976","TCGA-AA-3977","TCGA-AA-3979","TCGA-AA-3980","TCGA-AA-3982","TCGA-AA-3984","TCGA-AA-3986","TCGA-AA-3989","TCGA-AA-3994","TCGA-AA-A004","TCGA-AA-A00A","TCGA-AA-A00D","TCGA-AA-A00E","TCGA-AA-A00F","TCGA-AA-A00J","TCGA-AA-A00K","TCGA-AA-A00L","TCGA-AA-A00N","TCGA-AA-A00O","TCGA-AA-A00Q","TCGA-AA-A00R","TCGA-AA-A00U","TCGA-AA-A00W","TCGA-AA-A00Z","TCGA-AA-A010","TCGA-AA-A017","TCGA-AA-A01C","TCGA-AA-A01D","TCGA-AA-A01F","TCGA-AA-A01G","TCGA-AA-A01I","TCGA-AA-A01K","TCGA-AA-A01P","TCGA-AA-A01Q","TCGA-AA-A01R","TCGA-AA-A01S","TCGA-AA-A01T","TCGA-AA-A01V","TCGA-AA-A01X","TCGA-AA-A01Z","TCGA-AA-A022","TCGA-AA-A024","TCGA-AA-A029","TCGA-AA-A02E","TCGA-AA-A02F","TCGA-AA-A02H","TCGA-AA-A02J","TCGA-AA-A02K","TCGA-AA-A02O","TCGA-AA-A02R","TCGA-AA-A02W","TCGA-AA-A02Y","TCGA-AA-A03F","TCGA-AA-A03J","TCGA-AD-5900","TCGA-AD-6548","TCGA-AD-6888","TCGA-AD-6889","TCGA-AD-6890","TCGA-AD-6895","TCGA-AD-6899","TCGA-AD-6901","TCGA-AD-6963","TCGA-AD-6964","TCGA-AD-6965","TCGA-AD-A5EJ","TCGA-AD-A5EK","TCGA-AF-2687","TCGA-AF-2690","TCGA-AF-2691","TCGA-AF-2692","TCGA-AF-2693","TCGA-AF-3400","TCGA-AF-3911","TCGA-AF-3913","TCGA-AF-4110","TCGA-AF-5654","TCGA-AF-6136","TCGA-AF-6655","TCGA-AF-6672","TCGA-AF-A56K","TCGA-AF-A56L","TCGA-AF-A56N","TCGA-AG-3574","TCGA-AG-3575","TCGA-AG-3578","TCGA-AG-3580","TCGA-AG-3581","TCGA-AG-3582","TCGA-AG-3583","TCGA-AG-3584","TCGA-AG-3586","TCGA-AG-3587","TCGA-AG-3591","TCGA-AG-3592","TCGA-AG-3593","TCGA-AG-3594","TCGA-AG-3598","TCGA-AG-3599","TCGA-AG-3600","TCGA-AG-3601","TCGA-AG-3602","TCGA-AG-3605","TCGA-AG-3608","TCGA-AG-3609","TCGA-AG-3611","TCGA-AG-3612","TCGA-AG-3725","TCGA-AG-3726","TCGA-AG-3727","TCGA-AG-3728","TCGA-AG-3731","TCGA-AG-3732","TCGA-AG-3742","TCGA-AG-3878","TCGA-AG-3881","TCGA-AG-3882","TCGA-AG-3883","TCGA-AG-3885","TCGA-AG-3887","TCGA-AG-3890","TCGA-AG-3892","TCGA-AG-3893","TCGA-AG-3894","TCGA-AG-3896","TCGA-AG-3898","TCGA-AG-3901","TCGA-AG-3902","TCGA-AG-3909","TCGA-AG-3999","TCGA-AG-4001","TCGA-AG-4005","TCGA-AG-4007","TCGA-AG-4008","TCGA-AG-4015","TCGA-AG-4021","TCGA-AG-4022","TCGA-AG-A002","TCGA-AG-A008","TCGA-AG-A00C","TCGA-AG-A00H","TCGA-AG-A00Y","TCGA-AG-A011","TCGA-AG-A014","TCGA-AG-A015","TCGA-AG-A016","TCGA-AG-A01J","TCGA-AG-A01L","TCGA-AG-A01N","TCGA-AG-A01W","TCGA-AG-A01Y","TCGA-AG-A020","TCGA-AG-A023","TCGA-AG-A025","TCGA-AG-A026","TCGA-AG-A02G","TCGA-AG-A02N","TCGA-AG-A02X","TCGA-AG-A032","TCGA-AG-A036","TCGA-AH-6544","TCGA-AH-6547","TCGA-AH-6549","TCGA-AH-6643","TCGA-AH-6644","TCGA-AH-6897","TCGA-AH-6903","TCGA-AM-5820","TCGA-AM-5821","TCGA-AU-3779","TCGA-AU-6004","TCGA-AY-4070","TCGA-AY-4071","TCGA-AY-5543","TCGA-AY-6196","TCGA-AY-6197","TCGA-AY-6386","TCGA-AY-A54L","TCGA-AY-A69D","TCGA-AY-A71X","TCGA-AY-A8YK","TCGA-AZ-4308","TCGA-AZ-4313","TCGA-AZ-4315","TCGA-AZ-4323","TCGA-AZ-4614","TCGA-AZ-4615","TCGA-AZ-4616","TCGA-AZ-4682","TCGA-AZ-4684","TCGA-AZ-5403","TCGA-AZ-5407","TCGA-AZ-6598","TCGA-AZ-6599","TCGA-AZ-6600","TCGA-AZ-6601","TCGA-AZ-6603","TCGA-AZ-6605","TCGA-AZ-6606","TCGA-AZ-6607","TCGA-AZ-6608","TCGA-BM-6198","TCGA-CA-5254","TCGA-CA-5255","TCGA-CA-5256","TCGA-CA-5796","TCGA-CA-5797","TCGA-CA-6715","TCGA-CA-6716","TCGA-CA-6717","TCGA-CA-6718","TCGA-CA-6719","TCGA-CI-6619","TCGA-CI-6620","TCGA-CI-6621","TCGA-CI-6622","TCGA-CI-6623","TCGA-CI-6624","TCGA-CK-4947","TCGA-CK-4948","TCGA-CK-4950","TCGA-CK-4951","TCGA-CK-4952","TCGA-CK-5912","TCGA-CK-5913","TCGA-CK-5914","TCGA-CK-5915","TCGA-CK-5916","TCGA-CK-6746","TCGA-CK-6747","TCGA-CK-6748","TCGA-CK-6751","TCGA-CL-4957","TCGA-CL-5917","TCGA-CL-5918","TCGA-CM-4743","TCGA-CM-4744","TCGA-CM-4746","TCGA-CM-4747","TCGA-CM-4748","TCGA-CM-4750","TCGA-CM-4751","TCGA-CM-4752","TCGA-CM-5341","TCGA-CM-5344","TCGA-CM-5348","TCGA-CM-5349","TCGA-CM-5860","TCGA-CM-5861","TCGA-CM-5862","TCGA-CM-5863","TCGA-CM-5864","TCGA-CM-5868","TCGA-CM-6161","TCGA-CM-6162","TCGA-CM-6163","TCGA-CM-6164","TCGA-CM-6165","TCGA-CM-6166","TCGA-CM-6167","TCGA-CM-6168","TCGA-CM-6169","TCGA-CM-6170","TCGA-CM-6171","TCGA-CM-6172","TCGA-CM-6674","TCGA-CM-6675","TCGA-CM-6676","TCGA-CM-6677","TCGA-CM-6678","TCGA-CM-6679","TCGA-CM-6680","TCGA-D5-5537","TCGA-D5-5538","TCGA-D5-5539","TCGA-D5-5540","TCGA-D5-5541","TCGA-D5-6529","TCGA-D5-6530","TCGA-D5-6531","TCGA-D5-6532","TCGA-D5-6533","TCGA-D5-6534","TCGA-D5-6535","TCGA-D5-6536","TCGA-D5-6537","TCGA-D5-6538","TCGA-D5-6539","TCGA-D5-6540","TCGA-D5-6541","TCGA-D5-6898","TCGA-D5-6920","TCGA-D5-6922","TCGA-D5-6923","TCGA-D5-6924","TCGA-D5-6926","TCGA-D5-6927","TCGA-D5-6928","TCGA-D5-6929","TCGA-D5-6930","TCGA-D5-6931","TCGA-D5-6932","TCGA-D5-7000","TCGA-DC-4745","TCGA-DC-4749","TCGA-DC-5337","TCGA-DC-5869","TCGA-DC-6154","TCGA-DC-6155","TCGA-DC-6156","TCGA-DC-6157","TCGA-DC-6158","TCGA-DC-6160","TCGA-DC-6681","TCGA-DC-6682","TCGA-DC-6683","TCGA-DM-A0X9","TCGA-DM-A0XD","TCGA-DM-A0XF","TCGA-DM-A1D0","TCGA-DM-A1D4","TCGA-DM-A1D6","TCGA-DM-A1D7","TCGA-DM-A1D8","TCGA-DM-A1D9","TCGA-DM-A1DA","TCGA-DM-A1DB","TCGA-DM-A1HA","TCGA-DM-A1HB","TCGA-DM-A280","TCGA-DM-A282","TCGA-DM-A285","TCGA-DM-A288","TCGA-DM-A28A","TCGA-DM-A28C","TCGA-DM-A28E","TCGA-DM-A28F","TCGA-DM-A28G","TCGA-DM-A28H","TCGA-DM-A28K","TCGA-DM-A28M","TCGA-DT-5265","TCGA-DY-A0XA","TCGA-DY-A1DC","TCGA-DY-A1DD","TCGA-DY-A1DE","TCGA-DY-A1DF","TCGA-DY-A1DG","TCGA-DY-A1H8","TCGA-EF-5830","TCGA-EF-5831","TCGA-EI-6506","TCGA-EI-6507","TCGA-EI-6508","TCGA-EI-6509","TCGA-EI-6510","TCGA-EI-6511","TCGA-EI-6512","TCGA-EI-6513","TCGA-EI-6514","TCGA-EI-6881","TCGA-EI-6882","TCGA-EI-6883","TCGA-EI-6884","TCGA-EI-6885","TCGA-EI-6917","TCGA-EI-7002","TCGA-EI-7004","TCGA-F4-6459","TCGA-F4-6460","TCGA-F4-6461","TCGA-F4-6463","TCGA-F4-6569","TCGA-F4-6570","TCGA-F4-6703","TCGA-F4-6704","TCGA-F4-6805","TCGA-F4-6806","TCGA-F4-6807","TCGA-F4-6808","TCGA-F4-6809","TCGA-F4-6854","TCGA-F4-6855","TCGA-F4-6856","TCGA-F5-6464","TCGA-F5-6465","TCGA-F5-6571","TCGA-F5-6702","TCGA-F5-6810","TCGA-F5-6811","TCGA-F5-6812","TCGA-F5-6813","TCGA-F5-6814","TCGA-F5-6861","TCGA-F5-6863","TCGA-F5-6864","TCGA-G4-6293","TCGA-G4-6294","TCGA-G4-6295","TCGA-G4-6297","TCGA-G4-6298","TCGA-G4-6299","TCGA-G4-6302","TCGA-G4-6303","TCGA-G4-6304","TCGA-G4-6306","TCGA-G4-6307","TCGA-G4-6309","TCGA-G4-6310","TCGA-G4-6311","TCGA-G4-6314","TCGA-G4-6315","TCGA-G4-6317","TCGA-G4-6320","TCGA-G4-6321","TCGA-G4-6322","TCGA-G4-6323","TCGA-G4-6586","TCGA-G4-6588","TCGA-G4-6625","TCGA-G4-6626","TCGA-G4-6627","TCGA-G4-6628","TCGA-G5-6233","TCGA-G5-6235","TCGA-G5-6572","TCGA-G5-6641","TCGA-NH-A50T","TCGA-NH-A50U","TCGA-NH-A50V","TCGA-NH-A5IV","TCGA-NH-A6GA","TCGA-NH-A6GB","TCGA-NH-A6GC","TCGA-NH-A8F7","TCGA-NH-A8F8","TCGA-QG-A5YV","TCGA-QG-A5YW","TCGA-QG-A5YX","TCGA-QG-A5Z1","TCGA-QG-A5Z2","TCGA-QL-A97D","TCGA-RU-A8FL","TCGA-SS-A7HO","TCGA-T9-A92H","TCGA-WS-AB45"
"aDC",-0.084011875,-0.143545742,-0.109580803,-0.110689091,-0.096430824,0.223082713,0.027393698,-0.128560552,0.049390822,0.267437327,-0.134886255,0.096500591,0.244541738,-0.236366471,0.041319187,0.085648339,0.038252364,-0.030405573,-0.078962448,-0.066351715,0.047421452,-0.055353117,0.100097052,0.053335631,-0.023102207,0.073335982,0.016305195,0.13436454,-0.040894743,-0.146756295,0.085691374,-0.152088606,-0.146133657,0.165172257,-0.195207438,0.060059049,0.047500688,-0.13705156,-0.073295948,0.065706782,0.25756151,-0.038756106,0.077661542,-0.013962649,-0.048459941,0.031668214,-0.113035825,0.065763076,-0.10237501,-0.012180033,0.208305331,0.125899701,-0.045241756,0.03303795,0.028494672,0.02559277,-0.139526818,-0.103067389,-0.049750658,-0.008536758,-0.057750845,0.056672303,-0.112976093,-0.009252276,0.06898399,-0.018880109,0.086781314,0.0534418,0.029941016,0.008289459,-0.016801366,0.244672546,-0.015279021,0.124656323,0.0613862,0.010337371,-0.07852354,-0.013051104,-0.079707893,0.061160406,0.182512567,0.010047595,-0.135133133,-0.070189028,-0.07145813,0.134035066,0.037943921,-0.0956927,-0.120537421,0.243279538,0.157785752,0.023083048,-0.055089319,0.127947604,0.15619145,0.050132316,0.092619736,0.186162438,-0.022226402,-0.021165078,-0.07675825,0.134574441,-0.039169785,0.075174897,0.085847046,0.074931023,0.115704512,0.006564773,0.195185289,-0.030715484,-0.04351418,0.089728826,-0.047718341,-0.034475066,0.125730692,0.013012897,0.151571704,-0.070668009,-0.094397214,-0.086712952,-0.008761926,-0.017693169,0.28312399,-0.049941077,0.097067764,0.243780278,0.011345244,-0.058310012,0.04921914,0.256035294,-0.008355802,-0.078622894,-0.028635389,-0.013574971,0.034383757,0.059977175,0.096357882,-0.097762688,0.085664326,0.183715982,-0.023974356,-0.04095832,0.036578663,0.025501353,0.024567646,-0.021651882,0.004435842,0.147866654,-0.014751741,0.13669155,0.113019158,0.136759024,-0.006556743,0.145927094,-0.077374267,0.088735563,0.009508209,0.031951949,0.055746217,0.075734475,0.066262803,-0.072718557,-0.064251157,0.072315882,0.285739954,0.143751393,-0.102000301,-0.070370482,-0.018622837,0.18114453,0.020213547,0.047802489,0.015611812,-0.082610274,-0.147696124,-0.010502583,-0.045262068,0.117960649,0.018629188,0.047086742,0.02359692,0.1882801,0.238181664,0.081258707,-0.014416574,0.065976761,0.145482429,0.254212409,0.07175751,-0.062950774,-0.008865612,0.011906644,-0.027139035,0.021676844,0.022497239,0.004389592,0.337012015,-0.0545959,0.010304732,0.064989603,0.136246855,-0.104633595,0.033268733,-0.057507162,-0.076800151,-0.106447318,0.037393594,-0.048269631,0.346182629,0.05078164,0.216014239,-0.142726407,0.044848329,0.020213729,-0.046535517,-0.156228714,0.280368174,-0.082195038,-0.020981608,-0.014769785,-0.097751088,-0.102742912,-0.102867401,-0.023464801,-0.09378262,0.349535868,-0.051358144,0.174456186,0.005444453,0.123273182,0.254378632,0.174226579,-0.01947002,-0.02183953,-0.009228424,0.162384708,0.155183417,0.041996743,0.122559267,0.195853529,-0.078620069,-0.074230921,-0.008117981,0.18915827,0.172699391,0.03874156,-0.062936372,0.064613379,0.121317253,-0.068592575,-0.064760192,0.026172287,-0.035675436,-0.133181096,0.041234847,-0.139716902,-0.059252969,-0.010728446,-0.039306571,-0.006227874,0.132464124,-0.090570439,0.164097064,0.005647697,0.022417716,-0.069048431,0.040018246,0.013547634,0.039209586,-0.064193675,0.055787719,0.02435431,0.258212929,0.149702519,0.041068309,-0.000705906,-0.096139458,-0.048737262,-0.052433062,0.074730126,0.070759921,-0.069170054,0.044163146,-0.004690213,0.10563813,-0.026575359,0.129567103,0.16158695,0.086275958,-0.052815865,0.068860748,0.057619907,0.205922275,0.103320071,0.010294612,0.003949467,0.040686873,0.194203724,-0.03696131,-0.049637765,-0.032614095,0.121066399,0.098760434,0.251845366,-0.042931848,-0.137174596,-0.005439832,-0.014790477,-0.000580337,-0.034809608,0.008480788,-0.101833461,0.089796944,-0.075194261,-0.064719017,-0.083973124,-0.058692474,0.184006564,-0.071766137,-0.08385217,-0.112057623,-0.110836463,-0.127817176,-0.066648143,-0.081481656,0.110833366,0.175713035,-0.020678401,-0.094902982,-0.11753606,-0.160487656,-0.077396134,0.012746633,-0.020162901,-0.059104384,0.018236672,-0.106298338,0.025493709,0.013213233,-0.068850114,-0.000390643,-0.036325042,-0.074589349,-0.067324037,0.238099988,0.162476625,0.169963215,0.02215837,0.089304773,0.154477053,0.217859755,-0.021786488,0.022268066,-0.155701496,-0.02277462,-0.168364251,-0.083149689,-0.035163013,-0.047690087,0.083169005,0.131172373,0.033989156,0.27585826,0.121102069,-0.143130022,0.040524379,-0.159730427,-0.08889312,-0.027274963,-0.037349741,-0.047027413,0.193367934,0.135094712,0.065500135,-0.001426224,0.111913093,-0.066122204,0.066868416,-0.019819424,0.052902109,-0.015105131,-0.01355477,0.087268046,-0.016883652,-0.183633432,0.025158166,0.324881097,0.043119308,0.094661612,-0.043357774,0.033316276,-0.112183765,-0.0706094,0.055004298,0.060305983,0.010425846,0.043944521,0.318217911,0.0084198,-0.059420722,0.081959737,0.01800304,-0.043778258,0.147443976,0.315269621,0.013106898,-0.078981837,-0.048092145,-0.022733302,-0.036500348,-0.036860495,0.22327224,0.116549949,-0.045697505,-0.116320719,-0.021861635,0.069902945,0.117797986,0.077095516,0.053213784,-0.116492539,-0.029763347,-0.082887741,0.021052176,0.076631404,-0.184992947,-0.069277486,-0.036383153,-0.070761796,-0.034410234,0.106687385,0.015348428,0.059328009,-0.010563839,0.01141528,-0.038952202,0.046485977,0.198680253,-0.025774377,0.036220859,-0.108648647,0.106971049,0.081212375,-0.102005898,0.002403473,-0.032229036,-0.0515147,0.081116386,-0.110093156,0.044996558,-0.077380037,-0.039869658,0.047380034,0.160531687,0.151773184,0.196140344,-0.042121552,0.140140725,0.200572105,0.133366971,-0.14728715,0.038818164,-0.066066671,0.022948151,0.094117283,0.050298997,0.02604572,0.004089865,0.048258642,-0.022893326,0.176397388,0.043799646,0.081106479,0.329299027,-0.108723552,0.119510884,0.037480305,-0.095786643,0.096774329,-0.020191625,-0.03716193,0.118469073,-0.052259661,-0.199224407,-0.065786666,-0.03663401,-0.019344373,0.060738649,0.053582109,-0.095004501,-0.009432956,-0.013658697,-0.017726745,-0.042876465,0.02704165,-0.204353097,-0.091690765,-0.111103511,-0.058833478,-0.099944211,-0.142381428,-0.085384751,-0.008710027,0.052012832,-0.076200985,-0.140187864,-0.072618461,-0.224725842,-0.218542997,-0.044511942,-0.172332959,-0.079114523,-0.039291159,-0.141720035,-0.139335066,-0.128969276,-0.099752215,-0.01287232,-0.112310007,-0.057390306,-0.141186763,0.127420131,-0.147817498,-0.041665919,-0.090726546,0.039561349,0.007004231,0.051209263,0.011821979,-0.037519436,-0.189966065,-0.037796738,0.325767106,0.079670123,-0.019352288,-0.122703596,0.005414628,0.082002014,0.008989541,-0.008021091,0.062996583,0.11416934,0.000887114,-0.088379181,-0.110527137,0.027180942,-0.054678115,-0.063514644,-0.009751562,0.218368233,0.281966192,0.008916855,0.04117565,-0.091909953,0.150073351,-0.05404253,-0.026572768,0.098793288,-0.161402632,0.010517961,0.114611282,0.083989194,0.124171327,-0.001222262,0.010770072,0.038392825,0.125732951,0.043169219,0.127238296,-0.035162567,-0.052870188,-0.089369011,0.080658145,0.028002039,0.122467798,0.057743158,-0.201913427,0.069285038,0.041867291,-0.051217975,-0.005545721,0.003915222,-0.208725103,-0.01632117,-0.141578612,-0.030978436,-0.08007604,-0.082225396,-0.132978998,-0.096884732,0.028606942,0.024035082,-0.01314087,0.083441765,0.016772416,0.244789384,-0.112873477,0.201821006,0.317920647,0.024898877,0.032512841,-0.188009948,-0.201624505,-0.17149798,0.049357873,0.002887698,-0.026849848,-0.063982433,-0.005255409,-0.155692373,-0.089683505,-0.005350519,-0.008217751,0.068170828,-0.09117069,-0.124809353,0.044324484,0.059168783,-0.132454504,-0.083975842,-0.108942347,0.1298539
